Voltage(V),Current(A)
-9.157946157,-9.16E-07
-9.155224712,-9.16E-07
-9.152497407,-9.15E-07
-9.149764237,-9.15E-07
-9.147025196,-9.15E-07
-9.144280277,-9.14E-07
-9.141529474,-9.14E-07
-9.138772781,-9.14E-07
-9.136010191,-9.14E-07
-9.133241698,-9.13E-07
-9.130467296,-9.13E-07
-9.127686978,-9.13E-07
-9.124900738,-9.12E-07
-9.12210857,-9.12E-07
-9.119310468,-9.12E-07
-9.116506425,-9.12E-07
-9.113696435,-9.11E-07
-9.110880491,-9.11E-07
-9.108058588,-9.11E-07
-9.105230719,-9.11E-07
-9.102396877,-9.10E-07
-9.099557057,-9.10E-07
-9.096711252,-9.10E-07
-9.093859456,-9.09E-07
-9.091001663,-9.09E-07
-9.088137865,-9.09E-07
-9.085268058,-9.09E-07
-9.082392234,-9.08E-07
-9.079510388,-9.08E-07
-9.076622513,-9.08E-07
-9.073728602,-9.07E-07
-9.07082865,-9.07E-07
-9.06792265,-9.07E-07
-9.065010595,-9.07E-07
-9.062092481,-9.06E-07
-9.059168299,-9.06E-07
-9.056238045,-9.06E-07
-9.053301711,-9.05E-07
-9.050359291,-9.05E-07
-9.04741078,-9.05E-07
-9.04445617,-9.04E-07
-9.041495456,-9.04E-07
-9.03852863,-9.04E-07
-9.035555688,-9.04E-07
-9.032576622,-9.03E-07
-9.029591426,-9.03E-07
-9.026600095,-9.03E-07
-9.023602621,-9.02E-07
-9.020598998,-9.02E-07
-9.01758922,-9.02E-07
-9.014573281,-9.01E-07
-9.011551175,-9.01E-07
-9.008522894,-9.01E-07
-9.005488434,-9.01E-07
-9.002447787,-9.00E-07
-8.999400947,-9.00E-07
-8.996347908,-9.00E-07
-8.993288664,-8.99E-07
-8.990223208,-8.99E-07
-8.987151534,-8.99E-07
-8.984073636,-8.98E-07
-8.980989508,-8.98E-07
-8.977899142,-8.98E-07
-8.974802534,-8.97E-07
-8.971699675,-8.97E-07
-8.968590562,-8.97E-07
-8.965475186,-8.97E-07
-8.962353541,-8.96E-07
-8.959225622,-8.96E-07
-8.956091422,-8.96E-07
-8.952950935,-8.95E-07
-8.949804154,-8.95E-07
-8.946651074,-8.95E-07
-8.943491687,-8.94E-07
-8.940325988,-8.94E-07
-8.93715397,-8.94E-07
-8.933975627,-8.93E-07
-8.930790952,-8.93E-07
-8.92759994,-8.93E-07
-8.924402584,-8.92E-07
-8.921198878,-8.92E-07
-8.917988815,-8.92E-07
-8.914772389,-8.91E-07
-8.911549594,-8.91E-07
-8.908320424,-8.91E-07
-8.905084872,-8.91E-07
-8.901842931,-8.90E-07
-8.898594597,-8.90E-07
-8.895339862,-8.90E-07
-8.89207872,-8.89E-07
-8.888811164,-8.89E-07
-8.885537189,-8.89E-07
-8.882256788,-8.88E-07
-8.878969955,-8.88E-07
-8.875676684,-8.88E-07
-8.872376968,-8.87E-07
-8.8690708,-8.87E-07
-8.865758176,-8.87E-07
-8.862439088,-8.86E-07
-8.859113529,-8.86E-07
-8.855781495,-8.86E-07
-8.852442978,-8.85E-07
-8.849097972,-8.85E-07
-8.845746471,-8.85E-07
-8.842388468,-8.84E-07
-8.839023958,-8.84E-07
-8.835652934,-8.84E-07
-8.832275389,-8.83E-07
-8.828891318,-8.83E-07
-8.825500713,-8.83E-07
-8.82210357,-8.82E-07
-8.818699881,-8.82E-07
-8.81528964,-8.82E-07
-8.81187284,-8.81E-07
-8.808449477,-8.81E-07
-8.805019543,-8.81E-07
-8.801583031,-8.80E-07
-8.798139936,-8.80E-07
-8.794690252,-8.79E-07
-8.791233972,-8.79E-07
-8.787771089,-8.79E-07
-8.784301598,-8.78E-07
-8.780825492,-8.78E-07
-8.777342765,-8.78E-07
-8.77385341,-8.77E-07
-8.770357422,-8.77E-07
-8.766854793,-8.77E-07
-8.763345518,-8.76E-07
-8.759829591,-8.76E-07
-8.756307005,-8.76E-07
-8.752777753,-8.75E-07
-8.74924183,-8.75E-07
-8.745699229,-8.75E-07
-8.742149943,-8.74E-07
-8.738593968,-8.74E-07
-8.735031295,-8.74E-07
-8.73146192,-8.73E-07
-8.727885835,-8.73E-07
-8.724303035,-8.72E-07
-8.720713512,-8.72E-07
-8.717117261,-8.72E-07
-8.713514276,-8.71E-07
-8.70990455,-8.71E-07
-8.706288077,-8.71E-07
-8.70266485,-8.70E-07
-8.699034864,-8.70E-07
-8.695398111,-8.70E-07
-8.691754586,-8.69E-07
-8.688104283,-8.69E-07
-8.684447194,-8.68E-07
-8.680783315,-8.68E-07
-8.677112638,-8.68E-07
-8.673435156,-8.67E-07
-8.669750865,-8.67E-07
-8.666059757,-8.67E-07
-8.662361827,-8.66E-07
-8.658657068,-8.66E-07
-8.654945473,-8.65E-07
-8.651227036,-8.65E-07
-8.647501752,-8.65E-07
-8.643769613,-8.64E-07
-8.640030614,-8.64E-07
-8.636284748,-8.64E-07
-8.632532008,-8.63E-07
-8.62877239,-8.63E-07
-8.625005885,-8.63E-07
-8.621232489,-8.62E-07
-8.617452194,-8.62E-07
-8.613664995,-8.61E-07
-8.609870884,-8.61E-07
-8.606069856,-8.61E-07
-8.602261905,-8.60E-07
-8.598447024,-8.60E-07
-8.594625207,-8.59E-07
-8.590796447,-8.59E-07
-8.586960739,-8.59E-07
-8.583118075,-8.58E-07
-8.579268451,-8.58E-07
-8.575411858,-8.58E-07
-8.571548292,-8.57E-07
-8.567677745,-8.57E-07
-8.563800212,-8.56E-07
-8.559915686,-8.56E-07
-8.556024161,-8.56E-07
-8.55212563,-8.55E-07
-8.548220088,-8.55E-07
-8.544307527,-8.54E-07
-8.540387942,-8.54E-07
-8.536461327,-8.54E-07
-8.532527675,-8.53E-07
-8.528586979,-8.53E-07
-8.524639234,-8.52E-07
-8.520684433,-8.52E-07
-8.51672257,-8.52E-07
-8.512753638,-8.51E-07
-8.508777632,-8.51E-07
-8.504794545,-8.50E-07
-8.50080437,-8.50E-07
-8.496807101,-8.50E-07
-8.492802733,-8.49E-07
-8.488791259,-8.49E-07
-8.484772671,-8.48E-07
-8.480746966,-8.48E-07
-8.476714134,-8.48E-07
-8.472674172,-8.47E-07
-8.468627072,-8.47E-07
-8.464572827,-8.46E-07
-8.460511433,-8.46E-07
-8.456442881,-8.46E-07
-8.452367167,-8.45E-07
-8.448284284,-8.45E-07
-8.444194225,-8.44E-07
-8.440096984,-8.44E-07
-8.435992555,-8.44E-07
-8.431880931,-8.43E-07
-8.427762107,-8.43E-07
-8.423636076,-8.42E-07
-8.419502831,-8.42E-07
-8.415362367,-8.42E-07
-8.411214677,-8.41E-07
-8.407059755,-8.41E-07
-8.402897594,-8.40E-07
-8.398728188,-8.40E-07
-8.394551531,-8.39E-07
-8.390367617,-8.39E-07
-8.386176439,-8.39E-07
-8.38197799,-8.38E-07
-8.377772266,-8.38E-07
-8.373559259,-8.37E-07
-8.369338963,-8.37E-07
-8.365111372,-8.37E-07
-8.360876479,-8.36E-07
-8.356634278,-8.36E-07
-8.352384763,-8.35E-07
-8.348127928,-8.35E-07
-8.343863766,-8.34E-07
-8.339592271,-8.34E-07
-8.335313437,-8.34E-07
-8.331027257,-8.33E-07
-8.326733725,-8.33E-07
-8.322432834,-8.32E-07
-8.31812458,-8.32E-07
-8.313808954,-8.31E-07
-8.309485952,-8.31E-07
-8.305155565,-8.31E-07
-8.30081779,-8.30E-07
-8.296472618,-8.30E-07
-8.292120043,-8.29E-07
-8.28776006,-8.29E-07
-8.283392663,-8.28E-07
-8.279017844,-8.28E-07
-8.274635597,-8.27E-07
-8.270245917,-8.27E-07
-8.265848796,-8.27E-07
-8.261444229,-8.26E-07
-8.257032209,-8.26E-07
-8.252612731,-8.25E-07
-8.248185786,-8.25E-07
-8.243751371,-8.24E-07
-8.239309477,-8.24E-07
-8.234860099,-8.23E-07
-8.230403231,-8.23E-07
-8.225938865,-8.23E-07
-8.221466997,-8.22E-07
-8.216987619,-8.22E-07
-8.212500725,-8.21E-07
-8.20800631,-8.21E-07
-8.203504366,-8.20E-07
-8.198994887,-8.20E-07
-8.194477868,-8.19E-07
-8.189953301,-8.19E-07
-8.185421181,-8.19E-07
-8.180881501,-8.18E-07
-8.176334254,-8.18E-07
-8.171779436,-8.17E-07
-8.167217038,-8.17E-07
-8.162647056,-8.16E-07
-8.158069482,-8.16E-07
-8.153484311,-8.15E-07
-8.148891535,-8.15E-07
-8.14429115,-8.14E-07
-8.139683147,-8.14E-07
-8.135067523,-8.14E-07
-8.130444268,-8.13E-07
-8.125813379,-8.13E-07
-8.121174848,-8.12E-07
-8.116528668,-8.12E-07
-8.111874835,-8.11E-07
-8.107213341,-8.11E-07
-8.102544179,-8.10E-07
-8.097867345,-8.10E-07
-8.093182831,-8.09E-07
-8.088490631,-8.09E-07
-8.083790739,-8.08E-07
-8.079083149,-8.08E-07
-8.074367854,-8.07E-07
-8.069644848,-8.07E-07
-8.064914124,-8.06E-07
-8.060175677,-8.06E-07
-8.0554295,-8.06E-07
-8.050675587,-8.05E-07
-8.045913931,-8.05E-07
-8.041144527,-8.04E-07
-8.036367367,-8.04E-07
-8.031582446,-8.03E-07
-8.026789757,-8.03E-07
-8.021989294,-8.02E-07
-8.017181051,-8.02E-07
-8.012365021,-8.01E-07
-8.007541198,-8.01E-07
-8.002709576,-8.00E-07
-7.997870149,-8.00E-07
-7.993022909,-7.99E-07
-7.988167852,-7.99E-07
-7.98330497,-7.98E-07
-7.978434257,-7.98E-07
-7.973555708,-7.97E-07
-7.968669315,-7.97E-07
-7.963775072,-7.96E-07
-7.958872974,-7.96E-07
-7.953963013,-7.95E-07
-7.949045184,-7.95E-07
-7.944119479,-7.94E-07
-7.939185894,-7.94E-07
-7.934244421,-7.93E-07
-7.929295055,-7.93E-07
-7.924337789,-7.92E-07
-7.919372616,-7.92E-07
-7.91439953,-7.91E-07
-7.909418526,-7.91E-07
-7.904429597,-7.90E-07
-7.899432735,-7.90E-07
-7.894427937,-7.89E-07
-7.889415194,-7.89E-07
-7.8843945,-7.88E-07
-7.87936585,-7.88E-07
-7.874329237,-7.87E-07
-7.869284654,-7.87E-07
-7.864232096,-7.86E-07
-7.859171556,-7.86E-07
-7.854103028,-7.85E-07
-7.849026505,-7.85E-07
-7.843941981,-7.84E-07
-7.838849451,-7.84E-07
-7.833748906,-7.83E-07
-7.828640342,-7.83E-07
-7.823523752,-7.82E-07
-7.81839913,-7.82E-07
-7.813266469,-7.81E-07
-7.808125764,-7.81E-07
-7.802977007,-7.80E-07
-7.797820192,-7.80E-07
-7.792655314,-7.79E-07
-7.787482365,-7.79E-07
-7.78230134,-7.78E-07
-7.777112233,-7.78E-07
-7.771915036,-7.77E-07
-7.766709744,-7.77E-07
-7.76149635,-7.76E-07
-7.756274849,-7.76E-07
-7.751045233,-7.75E-07
-7.745807497,-7.75E-07
-7.740561634,-7.74E-07
-7.735307637,-7.74E-07
-7.730045502,-7.73E-07
-7.72477522,-7.72E-07
-7.719496787,-7.72E-07
-7.714210195,-7.71E-07
-7.708915439,-7.71E-07
-7.703612512,-7.70E-07
-7.698301407,-7.70E-07
-7.692982119,-7.69E-07
-7.687654642,-7.69E-07
-7.682318968,-7.68E-07
-7.676975091,-7.68E-07
-7.671623006,-7.67E-07
-7.666262706,-7.67E-07
-7.660894185,-7.66E-07
-7.655517436,-7.66E-07
-7.650132453,-7.65E-07
-7.64473923,-7.64E-07
-7.63933776,-7.64E-07
-7.633928038,-7.63E-07
-7.628510056,-7.63E-07
-7.623083809,-7.62E-07
-7.61764929,-7.62E-07
-7.612206493,-7.61E-07
-7.606755412,-7.61E-07
-7.601296041,-7.60E-07
-7.595828372,-7.60E-07
-7.5903524,-7.59E-07
-7.584868119,-7.58E-07
-7.579375522,-7.58E-07
-7.573874602,-7.57E-07
-7.568365355,-7.57E-07
-7.562847772,-7.56E-07
-7.557321849,-7.56E-07
-7.551787578,-7.55E-07
-7.546244954,-7.55E-07
-7.54069397,-7.54E-07
-7.535134619,-7.54E-07
-7.529566896,-7.53E-07
-7.523990794,-7.52E-07
-7.518406307,-7.52E-07
-7.512813429,-7.51E-07
-7.507212153,-7.51E-07
-7.501602473,-7.50E-07
-7.495984382,-7.50E-07
-7.490357875,-7.49E-07
-7.484722945,-7.48E-07
-7.479079586,-7.48E-07
-7.473427792,-7.47E-07
-7.467767555,-7.47E-07
-7.462098871,-7.46E-07
-7.456421732,-7.46E-07
-7.450736132,-7.45E-07
-7.445042065,-7.45E-07
-7.439339525,-7.44E-07
-7.433628505,-7.43E-07
-7.427909,-7.43E-07
-7.422181002,-7.42E-07
-7.416444506,-7.42E-07
-7.410699505,-7.41E-07
-7.404945992,-7.40E-07
-7.399183963,-7.40E-07
-7.393413409,-7.39E-07
-7.387634326,-7.39E-07
-7.381846706,-7.38E-07
-7.376050544,-7.38E-07
-7.370245833,-7.37E-07
-7.364432566,-7.36E-07
-7.358610739,-7.36E-07
-7.352780343,-7.35E-07
-7.346941373,-7.35E-07
-7.341093823,-7.34E-07
-7.335237686,-7.34E-07
-7.329372956,-7.33E-07
-7.323499627,-7.32E-07
-7.317617692,-7.32E-07
-7.311727145,-7.31E-07
-7.30582798,-7.31E-07
-7.29992019,-7.30E-07
-7.29400377,-7.29E-07
-7.288078712,-7.29E-07
-7.282145012,-7.28E-07
-7.276202661,-7.28E-07
-7.270251654,-7.27E-07
-7.264291986,-7.26E-07
-7.258323648,-7.26E-07
-7.252346636,-7.25E-07
-7.246360942,-7.25E-07
-7.240366561,-7.24E-07
-7.234363486,-7.23E-07
-7.228351711,-7.23E-07
-7.22233123,-7.22E-07
-7.216302035,-7.22E-07
-7.210264122,-7.21E-07
-7.204217484,-7.20E-07
-7.198162114,-7.20E-07
-7.192098006,-7.19E-07
-7.186025153,-7.19E-07
-7.179943551,-7.18E-07
-7.173853191,-7.17E-07
-7.167754069,-7.17E-07
-7.161646177,-7.16E-07
-7.155529509,-7.16E-07
-7.149404059,-7.15E-07
-7.143269821,-7.14E-07
-7.137126788,-7.14E-07
-7.130974955,-7.13E-07
-7.124814314,-7.12E-07
-7.11864486,-7.12E-07
-7.112466586,-7.11E-07
-7.106279486,-7.11E-07
-7.100083553,-7.10E-07
-7.093878782,-7.09E-07
-7.087665165,-7.09E-07
-7.081442698,-7.08E-07
-7.075211373,-7.08E-07
-7.068971183,-7.07E-07
-7.062722124,-7.06E-07
-7.056464188,-7.06E-07
-7.05019737,-7.05E-07
-7.043921662,-7.04E-07
-7.037637059,-7.04E-07
-7.031343554,-7.03E-07
-7.025041141,-7.03E-07
-7.018729814,-7.02E-07
-7.012409566,-7.01E-07
-7.006080392,-7.01E-07
-6.999742284,-7.00E-07
-6.993395236,-6.99E-07
-6.987039243,-6.99E-07
-6.980674298,-6.98E-07
-6.974300394,-6.97E-07
-6.967917526,-6.97E-07
-6.961525686,-6.96E-07
-6.95512487,-6.96E-07
-6.948715069,-6.95E-07
-6.942296279,-6.94E-07
-6.935868493,-6.94E-07
-6.929431704,-6.93E-07
-6.922985906,-6.92E-07
-6.916531094,-6.92E-07
-6.910067259,-6.91E-07
-6.903594397,-6.90E-07
-6.897112502,-6.90E-07
-6.890621565,-6.89E-07
-6.884121583,-6.88E-07
-6.877612547,-6.88E-07
-6.871094452,-6.87E-07
-6.864567292,-6.86E-07
-6.858031059,-6.86E-07
-6.851485749,-6.85E-07
-6.844931354,-6.84E-07
-6.838367869,-6.84E-07
-6.831795287,-6.83E-07
-6.825213601,-6.83E-07
-6.818622805,-6.82E-07
-6.812022894,-6.81E-07
-6.805413861,-6.81E-07
-6.798795699,-6.80E-07
-6.792168402,-6.79E-07
-6.785531964,-6.79E-07
-6.778886379,-6.78E-07
-6.77223164,-6.77E-07
-6.765567742,-6.77E-07
-6.758894676,-6.76E-07
-6.752212439,-6.75E-07
-6.745521022,-6.75E-07
-6.73882042,-6.74E-07
-6.732110627,-6.73E-07
-6.725391635,-6.73E-07
-6.71866344,-6.72E-07
-6.711926034,-6.71E-07
-6.705179412,-6.71E-07
-6.698423567,-6.70E-07
-6.691658492,-6.69E-07
-6.684884182,-6.68E-07
-6.67810063,-6.68E-07
-6.671307829,-6.67E-07
-6.664505774,-6.66E-07
-6.657694459,-6.66E-07
-6.650873876,-6.65E-07
-6.64404402,-6.64E-07
-6.637204884,-6.64E-07
-6.630356462,-6.63E-07
-6.623498748,-6.62E-07
-6.616631735,-6.62E-07
-6.609755418,-6.61E-07
-6.602869789,-6.60E-07
-6.595974843,-6.60E-07
-6.589070572,-6.59E-07
-6.582156972,-6.58E-07
-6.575234036,-6.58E-07
-6.568301756,-6.57E-07
-6.561360128,-6.56E-07
-6.554409144,-6.55E-07
-6.547448799,-6.55E-07
-6.540479086,-6.54E-07
-6.533499999,-6.53E-07
-6.526511531,-6.53E-07
-6.519513677,-6.52E-07
-6.512506429,-6.51E-07
-6.505489782,-6.51E-07
-6.498463729,-6.50E-07
-6.491428265,-6.49E-07
-6.484383382,-6.48E-07
-6.477329074,-6.48E-07
-6.470265335,-6.47E-07
-6.46319216,-6.46E-07
-6.456109541,-6.46E-07
-6.449017472,-6.45E-07
-6.441915947,-6.44E-07
-6.434804959,-6.43E-07
-6.427684503,-6.43E-07
-6.420554572,-6.42E-07
-6.413415159,-6.41E-07
-6.406266259,-6.41E-07
-6.399107865,-6.40E-07
-6.391939971,-6.39E-07
-6.384762571,-6.38E-07
-6.377575657,-6.38E-07
-6.370379225,-6.37E-07
-6.363173267,-6.36E-07
-6.355957777,-6.36E-07
-6.34873275,-6.35E-07
-6.341498178,-6.34E-07
-6.334254056,-6.33E-07
-6.327000376,-6.33E-07
-6.319737134,-6.32E-07
-6.312464322,-6.31E-07
-6.305181934,-6.31E-07
-6.297889964,-6.30E-07
-6.290588406,-6.29E-07
-6.283277253,-6.28E-07
-6.275956499,-6.28E-07
-6.268626138,-6.27E-07
-6.261286163,-6.26E-07
-6.253936568,-6.25E-07
-6.246577347,-6.25E-07
-6.239208494,-6.24E-07
-6.231830002,-6.23E-07
-6.224441864,-6.22E-07
-6.217044076,-6.22E-07
-6.209636629,-6.21E-07
-6.202219519,-6.20E-07
-6.194792739,-6.19E-07
-6.187356281,-6.19E-07
-6.179910141,-6.18E-07
-6.172454312,-6.17E-07
-6.164988787,-6.16E-07
-6.157513561,-6.16E-07
-6.150028626,-6.15E-07
-6.142533977,-6.14E-07
-6.135029607,-6.14E-07
-6.127515511,-6.13E-07
-6.119991681,-6.12E-07
-6.112458111,-6.11E-07
-6.104914796,-6.10E-07
-6.097361728,-6.10E-07
-6.089798902,-6.09E-07
-6.082226311,-6.08E-07
-6.074643949,-6.07E-07
-6.06705181,-6.07E-07
-6.059449887,-6.06E-07
-6.051838174,-6.05E-07
-6.044216664,-6.04E-07
-6.036585352,-6.04E-07
-6.028944232,-6.03E-07
-6.021293296,-6.02E-07
-6.013632538,-6.01E-07
-6.005961953,-6.01E-07
-5.998281534,-6.00E-07
-5.990591274,-5.99E-07
-5.982891167,-5.98E-07
-5.975181208,-5.98E-07
-5.967461389,-5.97E-07
-5.959731705,-5.96E-07
-5.951992149,-5.95E-07
-5.944242715,-5.94E-07
-5.936483396,-5.94E-07
-5.928714186,-5.93E-07
-5.92093508,-5.92E-07
-5.91314607,-5.91E-07
-5.90534715,-5.91E-07
-5.897538314,-5.90E-07
-5.889719556,-5.89E-07
-5.88189087,-5.88E-07
-5.874052248,-5.87E-07
-5.866203686,-5.87E-07
-5.858345175,-5.86E-07
-5.850476712,-5.85E-07
-5.842598288,-5.84E-07
-5.834709897,-5.83E-07
-5.826811534,-5.83E-07
-5.818903192,-5.82E-07
-5.810984865,-5.81E-07
-5.803056546,-5.80E-07
-5.795118229,-5.80E-07
-5.787169908,-5.79E-07
-5.779211577,-5.78E-07
-5.771243229,-5.77E-07
-5.763264857,-5.76E-07
-5.755276457,-5.76E-07
-5.74727802,-5.75E-07
-5.739269542,-5.74E-07
-5.731251015,-5.73E-07
-5.723222434,-5.72E-07
-5.715183792,-5.72E-07
-5.707135083,-5.71E-07
-5.6990763,-5.70E-07
-5.691007438,-5.69E-07
-5.682928489,-5.68E-07
-5.674839448,-5.67E-07
-5.666740309,-5.67E-07
-5.658631064,-5.66E-07
-5.650511708,-5.65E-07
-5.642382235,-5.64E-07
-5.634242637,-5.63E-07
-5.62609291,-5.63E-07
-5.617933046,-5.62E-07
-5.609763039,-5.61E-07
-5.601582883,-5.60E-07
-5.593392572,-5.59E-07
-5.585192099,-5.59E-07
-5.576981458,-5.58E-07
-5.568760643,-5.57E-07
-5.560529648,-5.56E-07
-5.552288465,-5.55E-07
-5.544037089,-5.54E-07
-5.535775514,-5.54E-07
-5.527503733,-5.53E-07
-5.51922174,-5.52E-07
-5.510929528,-5.51E-07
-5.502627092,-5.50E-07
-5.494314425,-5.49E-07
-5.485991521,-5.49E-07
-5.477658373,-5.48E-07
-5.469314975,-5.47E-07
-5.460961321,-5.46E-07
-5.452597404,-5.45E-07
-5.444223219,-5.44E-07
-5.435838759,-5.44E-07
-5.427444017,-5.43E-07
-5.419038988,-5.42E-07
-5.410623664,-5.41E-07
-5.402198041,-5.40E-07
-5.39376211,-5.39E-07
-5.385315867,-5.39E-07
-5.376859305,-5.38E-07
-5.368392417,-5.37E-07
-5.359915198,-5.36E-07
-5.35142764,-5.35E-07
-5.342929738,-5.34E-07
-5.334421486,-5.33E-07
-5.325902876,-5.33E-07
-5.317373903,-5.32E-07
-5.308834561,-5.31E-07
-5.300284843,-5.30E-07
-5.291724742,-5.29E-07
-5.283154253,-5.28E-07
-5.274573369,-5.27E-07
-5.265982085,-5.27E-07
-5.257380392,-5.26E-07
-5.248768287,-5.25E-07
-5.240145761,-5.24E-07
-5.231512809,-5.23E-07
-5.222869424,-5.22E-07
-5.214215601,-5.21E-07
-5.205551332,-5.21E-07
-5.196876612,-5.20E-07
-5.188191434,-5.19E-07
-5.179495792,-5.18E-07
-5.170789679,-5.17E-07
-5.16207309,-5.16E-07
-5.153346018,-5.15E-07
-5.144608457,-5.14E-07
-5.1358604,-5.14E-07
-5.127101842,-5.13E-07
-5.118332775,-5.12E-07
-5.109553193,-5.11E-07
-5.100763091,-5.10E-07
-5.091962462,-5.09E-07
-5.083151299,-5.08E-07
-5.074329597,-5.07E-07
-5.065497349,-5.07E-07
-5.056654549,-5.06E-07
-5.04780119,-5.05E-07
-5.038937266,-5.04E-07
-5.030062771,-5.03E-07
-5.021177698,-5.02E-07
-5.012282042,-5.01E-07
-5.003375795,-5.00E-07
-4.994458953,-4.99E-07
-4.985531507,-4.99E-07
-4.976593453,-4.98E-07
-4.967644783,-4.97E-07
-4.958685492,-4.96E-07
-4.949715573,-4.95E-07
-4.94073502,-4.94E-07
-4.931743826,-4.93E-07
-4.922741986,-4.92E-07
-4.913729492,-4.91E-07
-4.904706339,-4.90E-07
-4.895672521,-4.90E-07
-4.88662803,-4.89E-07
-4.877572861,-4.88E-07
-4.868507008,-4.87E-07
-4.859430464,-4.86E-07
-4.850343222,-4.85E-07
-4.841245278,-4.84E-07
-4.832136623,-4.83E-07
-4.823017252,-4.82E-07
-4.813887159,-4.81E-07
-4.804746338,-4.80E-07
-4.795594781,-4.80E-07
-4.786432483,-4.79E-07
-4.777259437,-4.78E-07
-4.768075638,-4.77E-07
-4.758881079,-4.76E-07
-4.749675753,-4.75E-07
-4.740459654,-4.74E-07
-4.731232776,-4.73E-07
-4.721995113,-4.72E-07
-4.712746658,-4.71E-07
-4.703487405,-4.70E-07
-4.694217348,-4.69E-07
-4.684936481,-4.68E-07
-4.675644796,-4.68E-07
-4.666342288,-4.67E-07
-4.657028951,-4.66E-07
-4.647704778,-4.65E-07
-4.638369764,-4.64E-07
-4.6290239,-4.63E-07
-4.619667182,-4.62E-07
-4.610299603,-4.61E-07
-4.600921157,-4.60E-07
-4.591531837,-4.59E-07
-4.582131638,-4.58E-07
-4.572720552,-4.57E-07
-4.563298574,-4.56E-07
-4.553865697,-4.55E-07
-4.544421915,-4.54E-07
-4.534967222,-4.53E-07
-4.52550161,-4.53E-07
-4.516025075,-4.52E-07
-4.50653761,-4.51E-07
-4.497039208,-4.50E-07
-4.487529864,-4.49E-07
-4.47800957,-4.48E-07
-4.46847832,-4.47E-07
-4.458936109,-4.46E-07
-4.44938293,-4.45E-07
-4.439818777,-4.44E-07
-4.430243643,-4.43E-07
-4.420657522,-4.42E-07
-4.411060407,-4.41E-07
-4.401452293,-4.40E-07
-4.391833173,-4.39E-07
-4.382203042,-4.38E-07
-4.372561891,-4.37E-07
-4.362909716,-4.36E-07
-4.35324651,-4.35E-07
-4.343572266,-4.34E-07
-4.333886979,-4.33E-07
-4.324190642,-4.32E-07
-4.314483248,-4.31E-07
-4.304764792,-4.30E-07
-4.295035268,-4.30E-07
-4.285294668,-4.29E-07
-4.275542986,-4.28E-07
-4.265780217,-4.27E-07
-4.256006354,-4.26E-07
-4.24622139,-4.25E-07
-4.23642532,-4.24E-07
-4.226618136,-4.23E-07
-4.216799834,-4.22E-07
-4.206970406,-4.21E-07
-4.197129846,-4.20E-07
-4.187278148,-4.19E-07
-4.177415305,-4.18E-07
-4.167541312,-4.17E-07
-4.157656162,-4.16E-07
-4.147759848,-4.15E-07
-4.137852365,-4.14E-07
-4.127933705,-4.13E-07
-4.118003864,-4.12E-07
-4.108062834,-4.11E-07
-4.098110609,-4.10E-07
-4.088147183,-4.09E-07
-4.078172549,-4.08E-07
-4.068186702,-4.07E-07
-4.058189635,-4.06E-07
-4.048181341,-4.05E-07
-4.038161814,-4.04E-07
-4.028131049,-4.03E-07
-4.018089039,-4.02E-07
-4.008035776,-4.01E-07
-3.997971256,-4.00E-07
-3.987895472,-3.99E-07
-3.977808418,-3.98E-07
-3.967710086,-3.97E-07
-3.957600472,-3.96E-07
-3.947479568,-3.95E-07
-3.937347369,-3.94E-07
-3.927203868,-3.93E-07
-3.917049058,-3.92E-07
-3.906882934,-3.91E-07
-3.896705489,-3.90E-07
-3.886516717,-3.89E-07
-3.876316611,-3.88E-07
-3.866105166,-3.87E-07
-3.855882374,-3.86E-07
-3.845648231,-3.85E-07
-3.835402728,-3.84E-07
-3.825145861,-3.83E-07
-3.814877622,-3.81E-07
-3.804598006,-3.80E-07
-3.794307006,-3.79E-07
-3.784004616,-3.78E-07
-3.773690829,-3.77E-07
-3.76336564,-3.76E-07
-3.753029042,-3.75E-07
-3.742681028,-3.74E-07
-3.732321592,-3.73E-07
-3.721950729,-3.72E-07
-3.711568431,-3.71E-07
-3.701174693,-3.70E-07
-3.690769508,-3.69E-07
-3.68035287,-3.68E-07
-3.669924773,-3.67E-07
-3.659485209,-3.66E-07
-3.649034174,-3.65E-07
-3.63857166,-3.64E-07
-3.628097662,-3.63E-07
-3.617612173,-3.62E-07
-3.607115186,-3.61E-07
-3.596606696,-3.60E-07
-3.586086696,-3.59E-07
-3.57555518,-3.58E-07
-3.565012141,-3.57E-07
-3.554457574,-3.55E-07
-3.543891472,-3.54E-07
-3.533313828,-3.53E-07
-3.522724637,-3.52E-07
-3.512123891,-3.51E-07
-3.501511586,-3.50E-07
-3.490887714,-3.49E-07
-3.480252269,-3.48E-07
-3.469605245,-3.47E-07
-3.458946635,-3.46E-07
-3.448276434,-3.45E-07
-3.437594635,-3.44E-07
-3.426901231,-3.43E-07
-3.416196217,-3.42E-07
-3.405479585,-3.41E-07
-3.394751331,-3.39E-07
-3.384011447,-3.38E-07
-3.373259927,-3.37E-07
-3.362496765,-3.36E-07
-3.351721955,-3.35E-07
-3.340935489,-3.34E-07
-3.330137363,-3.33E-07
-3.31932757,-3.32E-07
-3.308506102,-3.31E-07
-3.297672955,-3.30E-07
-3.286828122,-3.29E-07
-3.275971596,-3.28E-07
-3.265103371,-3.27E-07
-3.254223441,-3.25E-07
-3.2433318,-3.24E-07
